account_id,name,address,latest_update_datetime,queue,status
41740,John Johnson,"78 Cedar Lane, Dublin",2025-03-16T10:32:26.000000,LEGAL,HOLD FO
97989,David Williams,"177 Pine Road, Kilkenny",2025-03-16T11:23:07.000000,PAYING,PAY PROP
13484,Maria Davis,"129 Cedar Lane, Galway",2025-03-16T17:32:30.000000,PAYING,PAY PROP
62836,Sarah Brown,"85 Pine Road, Sligo",2025-03-16T18:24:10.000000,SETTLED,SETTLED
42247,Alex Jones,"21 Cedar Lane, Waterford",2025-03-16T23:25:15.000000,TRACE,GONEAWAY
47103,Daniel Davis,"33 Pine Road, Sligo",2025-03-17T00:47:50.000000,INSOLVENCY,INS2
52137,David Brown,"158 Cedar Lane, Sligo",2025-03-17T00:49:53.000000,LEGAL,HOLD FO
78078,John Miller,"48 Riverside Drive, Limerick",2025-03-17T01:53:46.000000,COLLECTIONS,PRIME
92221,David Garcia,"125 Sunset Boulevard, Sligo",2025-03-17T02:42:41.000000,PAYING,PAY CURR
90869,David Jones,"143 Sunset Boulevard, Waterford",2025-03-17T02:59:47.000000,PAYING,PAY PROP
27789,Laura Johnson,"199 Riverside Drive, Limerick",2025-03-17T04:05:16.000000,PAYING,PAY CURR
51216,Olivia Martinez,"180 Pine Road, Waterford",2025-03-17T04:05:50.000000,TRACE,GONEAWAY
81469,Sarah Johnson,"130 Elm Street, Belfast",2025-03-17T06:19:34.000000,COLLECTIONS,PAY OVER
48606,John Martinez,"33 Elm Street, Waterford",2025-03-17T08:15:55.000000,PAYING,PAY CURR
85922,John Rodriguez,"94 Pine Road, Sligo",2025-03-17T09:11:58.000000,PAYING,PAY CURR
25635,David Martinez,"75 Maple Avenue, Galway",2025-03-17T09:27:26.000000,COLLECTIONS,PAY OVER
57791,James Miller,"118 Hillcrest Road, Sligo",2025-03-17T10:11:44.000000,INSOLVENCY,INSP
93809,Sophia Brown,"68 Riverside Drive, Dublin",2025-03-17T10:27:15.000000,LEGAL,LEG VERIF 1
68126,Olivia Davis,"162 Maple Avenue, Limerick",2025-03-17T12:51:12.000000,OTHER,ARCHIVED
85922,John Rodriguez,"94 Pine Road, Sligo",2025-03-17T15:56:55.000000,TRACE,GONEAWAY
94706,Alex Davis,"55 Elm Street, Galway",2025-03-17T16:06:35.000000,INSOLVENCY,INS1
50973,Emma Miller,"128 Maple Avenue, Galway",2025-03-17T18:48:45.000000,PAYING,PAY PROP
25000,Maria Martinez,"48 Elm Street, Galway",2025-03-17T21:12:05.000000,LEGAL,LEG_TIT
35861,David Johnson,"103 Cedar Lane, Galway",2025-03-17T23:30:59.000000,OTHER,ARCHIVED
10506,David Jones,"106 Pine Road, Waterford",2025-03-18T02:58:59.000000,LEGAL,LEG VERIF 2
63099,Alex Martinez,"170 Elm Street, Kilkenny",2025-03-18T03:37:41.000000,INSOLVENCY,INSP
81469,Sarah Johnson,"130 Elm Street, Belfast",2025-03-18T05:58:52.000000,COLLECTIONS,PRIME_D
13989,Sophia Rodriguez,"95 Cedar Lane, Dublin",2025-03-18T11:24:05.000000,PAYING,PAY CURR
95232,John Rodriguez,"124 Sunset Boulevard, Limerick",2025-03-18T12:32:14.000000,INSOLVENCY,INS3
58434,James Rodriguez,"134 Maple Avenue, Belfast",2025-03-18T12:40:36.000000,PAYING,PAY CURR
76500,John Garcia,"176 Sunset Boulevard, Cork",2025-03-18T12:51:13.000000,TRACE,GONEAWAY
59940,James Smith,"74 Elm Street, Kilkenny",2025-03-18T13:00:29.000000,LEGAL,LEG_NOT
23382,David Garcia,"142 Hillcrest Road, Galway",2025-03-18T17:18:50.000000,COLLECTIONS,PRIME
13664,Emma Wilson,"1 Cedar Lane, Galway",2025-03-18T18:32:59.000000,PAYING,PAY CURR
61582,David Garcia,"77 Riverside Drive, Belfast",2025-03-19T01:04:06.000000,OTHER,ARCHIVED
45539,James Johnson,"88 Maple Avenue, Sligo",2025-03-19T02:16:58.000000,TRACE,GONEAWAY
37781,David Wilson,"105 Riverside Drive, Belfast",2025-03-19T02:44:23.000000,PAYING,PAY CURR
18838,Alex Martinez,"163 Elm Street, Limerick",2025-03-19T02:45:15.000000,TRACE,GONEAWAY
66755,Laura Martinez,"93 Elm Street, Sligo",2025-03-19T03:46:36.000000,OTHER,ARCHIVED
85466,David Williams,"131 Cedar Lane, Dublin",2025-03-19T04:21:04.000000,LEGAL,LEG_NOT
65864,Maria Brown,"197 Hillcrest Road, Dublin",2025-03-19T06:23:47.000000,SETTLED,SETTLED
73556,Emma Rodriguez,"154 Oak Street, Belfast",2025-03-19T06:37:14.000000,SETTLED,SETTLED
60840,James Miller,"74 Riverside Drive, Limerick",2025-03-19T07:02:12.000000,INSOLVENCY,INS2
45495,Michael Smith,"140 Elm Street, Kilkenny",2025-03-19T09:06:53.000000,SETTLED,SETTLED
24815,Laura Garcia,"134 Riverside Drive, Kilkenny",2025-03-19T09:36:41.000000,COLLECTIONS,CASSIST2
89637,Olivia Smith,"50 Cedar Lane, Dublin",2025-03-19T09:55:07.000000,COLLECTIONS,PRIME
74228,Sarah Martinez,"44 Sunset Boulevard, Sligo",2025-03-19T10:11:00.000000,INSOLVENCY,INS2
29836,John Johnson,"74 Sunset Boulevard, Waterford",2025-03-19T12:51:20.000000,SETTLED,SETTLED
40856,Alex Rodriguez,"39 Elm Street, Sligo",2025-03-19T13:42:39.000000,LEGAL,LEG VERIF 2
13356,James Jones,"85 Cedar Lane, Cork",2025-03-19T14:32:16.000000,SETTLED,SETTLED
17320,Maria Martinez,"117 Sunset Boulevard, Belfast",2025-03-19T18:36:28.000000,PAYING,PAY PROP
14184,Olivia Jones,"24 Oak Street, Dublin",2025-03-19T21:03:15.000000,SETTLED,SETTLED
10474,John Rodriguez,"95 Elm Street, Cork",2025-03-19T23:07:42.000000,OTHER,ARCHIVED
13206,Michael Brown,"71 Hillcrest Road, Sligo",2025-03-19T23:56:32.000000,LEGAL,LEG_TIT
27800,Olivia Davis,"28 Sunset Boulevard, Waterford",2025-03-20T02:53:09.000000,PAYING,PAY PROP
32687,Michael Wilson,"97 Cedar Lane, Dublin",2025-03-20T03:58:18.000000,SETTLED,SETTLED
61934,Sarah Johnson,"36 Maple Avenue, Cork",2025-03-20T05:12:29.000000,SETTLED,SETTLED
79792,David Smith,"72 Elm Street, Kilkenny",2025-03-20T10:54:11.000000,INSOLVENCY,INS3
58064,Emma Williams,"123 Elm Street, Waterford",2025-03-20T11:55:46.000000,TRACE,GONEAWAY
43108,Maria Martinez,"109 Sunset Boulevard, Kilkenny",2025-03-20T12:45:39.000000,SETTLED,SETTLED
25635,David Martinez,"75 Maple Avenue, Galway",2025-03-20T15:49:14.000000,LEGAL,LEG_NOT
59344,Olivia Jones,"160 Sunset Boulevard, Limerick",2025-03-20T16:43:56.000000,PAYING,PAY PROP
49171,John Martinez,"172 Hillcrest Road, Dublin",2025-03-20T18:20:22.000000,TRACE,GONEAWAY
91710,Olivia Williams,"53 Sunset Boulevard, Limerick",2025-03-20T19:02:38.000000,INSOLVENCY,INS4
41740,John Johnson,"78 Cedar Lane, Dublin",2025-03-23T00:07:55.000000,PAYING,PAY CURR
97918,Daniel Smith,"123 Riverside Drive, Sligo",2025-03-23T00:56:51.000000,INSOLVENCY,INS2
35919,Olivia Rodriguez,"168 Elm Street, Belfast",2025-03-23T01:13:29.000000,TRACE,GONEAWAY
37988,Olivia Martinez,"80 Sunset Boulevard, Belfast",2025-03-23T02:23:31.000000,PAYING,PAY CURR
70180,Michael Garcia,"19 Oak Street, Galway",2025-03-23T03:22:36.000000,SETTLED,SETTLED
78633,James Davis,"20 Maple Avenue, Waterford",2025-03-23T09:53:09.000000,PAYING,PAY CURR
94193,David Rodriguez,"28 Cedar Lane, Sligo",2025-03-23T11:33:10.000000,INSOLVENCY,INS1
93496,Emma Miller,"55 Sunset Boulevard, Sligo",2025-03-23T11:52:34.000000,INSOLVENCY,INS4
13664,Emma Wilson,"1 Cedar Lane, Galway",2025-03-23T15:03:20.000000,COLLECTIONS,PRIME
62495,Olivia Miller,"154 Elm Street, Limerick",2025-03-23T15:38:46.000000,INSOLVENCY,INSP
44476,David Martinez,"26 Cedar Lane, Cork",2025-03-23T16:17:37.000000,INSOLVENCY,INS4
58892,Maria Johnson,"192 Cedar Lane, Dublin",2025-03-23T17:52:50.000000,PAYING,PAY PROP
55558,James Wilson,"110 Sunset Boulevard, Sligo",2025-03-23T22:14:05.000000,PAYING,PAY PROP
55030,Olivia Martinez,"8 Elm Street, Sligo",2025-03-24T02:54:16.000000,LEGAL,HOLD FO
90725,David Williams,"35 Oak Street, Cork",2025-03-24T02:57:39.000000,LEGAL,LEG_NOT
32832,Sophia Davis,"68 Sunset Boulevard, Limerick",2025-03-24T03:14:57.000000,SETTLED,SETTLED
32687,Michael Wilson,"97 Cedar Lane, Dublin",2025-03-24T09:13:21.000000,OTHER,ARCHIVED
93257,Daniel Williams,"50 Riverside Drive, Sligo",2025-03-24T15:02:25.000000,LEGAL,LEG_TIT
16913,Laura Smith,"142 Riverside Drive, Cork",2025-03-24T17:13:45.000000,LEGAL,HOLD FO
38899,Laura Smith,"119 Sunset Boulevard, Waterford",2025-03-24T18:24:19.000000,LEGAL,LEG VERIF 2
97661,Laura Williams,"148 Oak Street, Limerick",2025-03-24T20:21:04.000000,PAYING,PAY PROP
38921,David Rodriguez,"132 Pine Road, Belfast",2025-03-25T01:10:26.000000,COLLECTIONS,CANCEL2
24815,Laura Garcia,"134 Riverside Drive, Kilkenny",2025-03-25T01:16:46.000000,PAYING,PAY CURR
21418,Sarah Miller,"81 Riverside Drive, Galway",2025-03-25T02:56:46.000000,SETTLED,SETTLED
30531,Sarah Garcia,"107 Sunset Boulevard, Waterford",2025-03-25T04:45:37.000000,LEGAL,LEG_TIT
13416,Emma Wilson,"58 Pine Road, Dublin",2025-03-25T05:36:37.000000,LEGAL,LEG VERIF 2
70629,Michael Rodriguez,"172 Oak Street, Belfast",2025-03-25T06:00:20.000000,INSOLVENCY,INS4
47450,Olivia Smith,"2 Cedar Lane, Limerick",2025-03-25T18:11:23.000000,PAYING,PAY PROP
94706,Alex Davis,"55 Elm Street, Galway",2025-03-25T18:51:52.000000,COLLECTIONS,CANCEL4
95599,Michael Wilson,"70 Maple Avenue, Sligo",2025-03-25T19:11:29.000000,INSOLVENCY,INS3
82526,John Davis,"136 Riverside Drive, Galway",2025-03-25T19:29:22.000000,OTHER,ARCHIVED
87921,Alex Brown,"3 Hillcrest Road, Galway",2025-03-25T19:53:09.000000,INSOLVENCY,INSP
16077,Alex Jones,"35 Riverside Drive, Waterford",2025-03-25T19:59:27.000000,TRACE,GONEAWAY
86086,Laura Garcia,"68 Pine Road, Sligo",2025-03-25T20:19:30.000000,LEGAL,LEG_NOT
83785,Sophia Martinez,"141 Hillcrest Road, Cork",2025-03-25T21:11:28.000000,TRACE,GONEAWAY
37781,David Wilson,"105 Riverside Drive, Belfast",2025-03-25T22:29:14.000000,INSOLVENCY,INS1
66463,John Wilson,"104 Sunset Boulevard, Kilkenny",2025-03-26T03:21:08.000000,PAYING,PAY CURR
89176,Sarah Johnson,"105 Cedar Lane, Galway",2025-03-26T04:02:42.000000,LEGAL,LEG VERIF 2
50515,Sarah Miller,"153 Pine Road, Limerick",2025-03-26T06:37:05.000000,SETTLED,SETTLED
87921,Alex Brown,"3 Hillcrest Road, Galway",2025-03-26T08:54:13.000000,PAYING,PAY CURR
74894,Emma Garcia,"190 Sunset Boulevard, Belfast",2025-03-26T11:09:03.000000,PAYING,PAY PROP
60001,Alex Brown,"57 Cedar Lane, Kilkenny",2025-03-26T12:44:39.000000,SETTLED,SETTLED
30817,Daniel Johnson,"134 Hillcrest Road, Limerick",2025-03-26T17:50:10.000000,PAYING,PAY CURR
57726,John Davis,"22 Cedar Lane, Belfast",2025-03-26T17:58:59.000000,PAYING,PAY PROP
34002,James Johnson,"200 Oak Street, Waterford",2025-03-26T18:09:58.000000,PAYING,PAY CURR
21698,Emma Miller,"48 Cedar Lane, Dublin",2025-03-26T21:43:05.000000,SETTLED,SETTLED
58120,Alex Jones,"138 Riverside Drive, Kilkenny",2025-03-26T22:36:33.000000,PAYING,PAY CURR
91142,Michael Rodriguez,"159 Pine Road, Waterford",2025-03-27T00:47:16.000000,COLLECTIONS,CASSIST2
90540,Maria Brown,"8 Maple Avenue, Galway",2025-03-27T01:15:17.000000,LEGAL,LEG VERIF 2
95324,Emma Brown,"136 Cedar Lane, Sligo",2025-03-27T01:28:29.000000,OTHER,ARCHIVED
85173,Emma Martinez,"141 Sunset Boulevard, Cork",2025-03-27T03:03:20.000000,INSOLVENCY,INS4
54123,Olivia Rodriguez,"79 Pine Road, Limerick",2025-03-27T05:13:34.000000,OTHER,ARCHIVED
72758,Emma Brown,"197 Oak Street, Dublin",2025-03-27T08:33:49.000000,COLLECTIONS,PRIME_D
95948,James Davis,"45 Riverside Drive, Cork",2025-03-27T10:30:27.000000,PAYING,PAY CURR
48388,Alex Smith,"63 Hillcrest Road, Limerick",2025-03-27T10:35:18.000000,SETTLED,SETTLED
85241,Emma Brown,"57 Maple Avenue, Kilkenny",2025-03-27T10:39:40.000000,LEGAL,LEG VERIF 1
10180,Olivia Davis,"3 Elm Street, Limerick",2025-03-27T11:07:00.000000,OTHER,ARCHIVED
46986,James Martinez,"81 Hillcrest Road, Belfast",2025-03-27T11:35:15.000000,TRACE,GONEAWAY
80893,Alex Wilson,"36 Cedar Lane, Sligo",2025-03-27T11:52:52.000000,PAYING,PAY PROP
59399,Michael Jones,"5 Hillcrest Road, Kilkenny",2025-03-27T12:54:44.000000,INSOLVENCY,INS3
50515,Sarah Miller,"153 Pine Road, Limerick",2025-03-27T14:39:18.000000,TRACE,GONEAWAY
97661,Laura Williams,"148 Oak Street, Limerick",2025-03-27T14:49:30.000000,SETTLED,SETTLED
68436,Emma Johnson,"189 Oak Street, Cork",2025-03-27T17:12:37.000000,OTHER,ARCHIVED
86013,Daniel Smith,"124 Sunset Boulevard, Belfast",2025-03-27T17:13:13.000000,COLLECTIONS,TELSOLUTIONS1
10585,Michael Davis,"71 Riverside Drive, Belfast",2025-03-27T21:43:13.000000,PAYING,PAY CURR
95948,James Davis,"45 Riverside Drive, Cork",2025-03-27T22:04:27.000000,COLLECTIONS,PAY OVER
45495,Michael Smith,"140 Elm Street, Kilkenny",2025-03-28T03:00:35.000000,TRACE,GONEAWAY
66216,Sophia Smith,"182 Pine Road, Limerick",2025-03-28T03:33:41.000000,OTHER,ARCHIVED
60840,James Miller,"74 Riverside Drive, Limerick",2025-03-28T04:24:48.000000,PAYING,PAY CURR
66463,John Wilson,"104 Sunset Boulevard, Kilkenny",2025-03-28T09:33:43.000000,OTHER,ARCHIVED
91173,Sarah Wilson,"18 Pine Road, Cork",2025-03-28T16:44:30.000000,PAYING,PAY CURR
14567,Sophia Davis,"52 Elm Street, Belfast",2025-03-28T18:49:59.000000,COLLECTIONS,TELSOLUTIONS4
57663,John Johnson,"101 Oak Street, Belfast",2025-03-29T03:26:11.000000,OTHER,ARCHIVED
62836,Sarah Brown,"85 Pine Road, Sligo",2025-03-29T04:02:47.000000,INSOLVENCY,INS1
85557,James Smith,"69 Oak Street, Kilkenny",2025-03-29T04:11:35.000000,PAYING,PAY PROP
13124,David Rodriguez,"90 Elm Street, Waterford",2025-03-29T06:44:12.000000,SETTLED,SETTLED
57074,James Jones,"76 Sunset Boulevard, Dublin",2025-03-29T08:06:34.000000,INSOLVENCY,INS4
58244,Emma Wilson,"6 Hillcrest Road, Limerick",2025-03-29T09:05:52.000000,PAYING,PAY CURR
30943,Sarah Brown,"85 Sunset Boulevard, Dublin",2025-03-29T11:24:38.000000,COLLECTIONS,PAY OVER
85441,John Garcia,"125 Hillcrest Road, Sligo",2025-03-29T12:48:54.000000,SETTLED,SETTLED
21698,Emma Miller,"48 Cedar Lane, Dublin",2025-03-29T13:41:55.000000,TRACE,GONEAWAY
84118,Michael Jones,"56 Maple Avenue, Waterford",2025-03-29T14:10:56.000000,PAYING,PAY CURR
62595,Sarah Davis,"25 Pine Road, Sligo",2025-03-29T14:29:01.000000,COLLECTIONS,TELSOLUTIONS4
66463,John Wilson,"104 Sunset Boulevard, Kilkenny",2025-03-29T16:07:16.000000,OTHER,ARCHIVED
49823,Alex Jones,"1 Maple Avenue, Belfast",2025-03-29T17:50:46.000000,COLLECTIONS,PRIME
60001,Alex Brown,"57 Cedar Lane, Kilkenny",2025-03-29T18:00:51.000000,OTHER,ARCHIVED
39453,James Smith,"166 Cedar Lane, Limerick",2025-03-29T18:21:19.000000,INSOLVENCY,INSP
30496,John Wilson,"28 Riverside Drive, Galway",2025-03-29T21:44:37.000000,OTHER,ARCHIVED
19675,James Davis,"154 Hillcrest Road, Dublin",2025-03-29T21:51:31.000000,TRACE,GONEAWAY
64070,Laura Davis,"42 Elm Street, Galway",2025-03-29T22:15:41.000000,LEGAL,LEG_NOT
89082,Michael Smith,"188 Hillcrest Road, Belfast",2025-03-30T04:31:54.000000,SETTLED,SETTLED
26918,Alex Miller,"81 Hillcrest Road, Belfast",2025-03-30T05:49:38.000000,COLLECTIONS,TELSOLUTIONS1
85241,Emma Brown,"57 Maple Avenue, Kilkenny",2025-03-30T08:34:34.000000,TRACE,GONEAWAY
47808,James Garcia,"200 Elm Street, Belfast",2025-03-30T12:12:48.000000,LEGAL,LEG_NOT
52137,David Brown,"158 Cedar Lane, Sligo",2025-03-30T13:18:58.000000,COLLECTIONS,CASSIST2
14961,John Davis,"179 Riverside Drive, Dublin",2025-03-30T13:20:48.000000,LEGAL,HOLD FO
81029,Michael Garcia,"163 Elm Street, Waterford",2025-03-30T17:33:06.000000,TRACE,GONEAWAY
73980,Laura Martinez,"92 Cedar Lane, Limerick",2025-03-30T22:55:05.000000,SETTLED,SETTLED
29623,James Smith,"134 Riverside Drive, Waterford",2025-03-31T04:19:28.000000,OTHER,ARCHIVED
66106,Michael Davis,"56 Pine Road, Galway",2025-03-31T04:24:59.000000,SETTLED,SETTLED
77521,Michael Martinez,"104 Sunset Boulevard, Galway",2025-03-31T06:29:11.000000,SETTLED,SETTLED
41740,John Johnson,"78 Cedar Lane, Dublin",2025-03-31T06:57:32.000000,LEGAL,LEG_NOT
22047,James Jones,"37 Sunset Boulevard, Belfast",2025-03-31T08:12:11.000000,PAYING,PAY CURR
37988,Olivia Martinez,"80 Sunset Boulevard, Belfast",2025-03-31T11:29:10.000000,PAYING,PAY CURR
34002,James Johnson,"200 Oak Street, Waterford",2025-03-31T12:13:24.000000,TRACE,GONEAWAY
98298,Sarah Williams,"118 Elm Street, Cork",2025-03-31T12:36:13.000000,OTHER,ARCHIVED
70629,Michael Rodriguez,"172 Oak Street, Belfast",2025-03-31T13:37:28.000000,COLLECTIONS,CANCEL2
68484,Michael Wilson,"53 Elm Street, Kilkenny",2025-03-31T14:37:58.000000,INSOLVENCY,INS3
77356,Daniel Martinez,"158 Oak Street, Sligo",2025-03-31T17:46:50.000000,COLLECTIONS,PRIME_D
14184,Olivia Jones,"24 Oak Street, Dublin",2025-03-31T21:05:02.000000,TRACE,GONEAWAY
96772,Laura Brown,"127 Oak Street, Dublin",2025-03-31T22:23:19.000000,LEGAL,LEG_TIT
78633,James Davis,"20 Maple Avenue, Waterford",2025-04-01T01:06:20.000000,PAYING,PAY CURR
89612,Daniel Jones,"194 Cedar Lane, Cork",2025-04-01T02:46:56.000000,COLLECTIONS,CASSIST2
19523,Michael Wilson,"179 Elm Street, Sligo",2025-04-01T03:09:18.000000,SETTLED,SETTLED
46494,Laura Johnson,"178 Cedar Lane, Sligo",2025-04-01T03:09:38.000000,COLLECTIONS,PAY OVER
88706,Laura Williams,"49 Elm Street, Kilkenny",2025-04-01T04:49:19.000000,COLLECTIONS,CANCEL4
14117,Sophia Jones,"44 Cedar Lane, Dublin",2025-04-01T08:19:06.000000,SETTLED,SETTLED
52697,Sarah Davis,"39 Hillcrest Road, Sligo",2025-04-01T16:28:04.000000,TRACE,GONEAWAY
47933,Emma Brown,"79 Elm Street, Kilkenny",2025-04-01T17:15:35.000000,INSOLVENCY,INS4
21489,Daniel Jones,"50 Riverside Drive, Galway",2025-04-01T20:52:41.000000,LEGAL,LEG_TIT
94956,Alex Jones,"144 Riverside Drive, Limerick",2025-04-01T22:10:48.000000,PAYING,PAY CURR
15248,Maria Martinez,"86 Elm Street, Belfast",2025-04-01T22:39:12.000000,PAYING,PAY PROP
93774,James Jones,"97 Elm Street, Waterford",2025-04-02T03:36:37.000000,OTHER,ARCHIVED
40659,Sophia Rodriguez,"173 Sunset Boulevard, Kilkenny",2025-04-02T04:46:02.000000,PAYING,PAY PROP
63285,Sarah Williams,"159 Oak Street, Cork",2025-04-02T13:25:40.000000,PAYING,PAY CURR
63368,John Johnson,"56 Elm Street, Limerick",2025-04-02T13:29:25.000000,SETTLED,SETTLED
83776,Maria Smith,"105 Pine Road, Kilkenny",2025-04-02T13:43:28.000000,COLLECTIONS,PRIME
84211,John Garcia,"23 Maple Avenue, Dublin",2025-04-02T15:29:05.000000,COLLECTIONS,PRIME
27497,John Garcia,"165 Maple Avenue, Limerick",2025-04-02T15:42:03.000000,LEGAL,LEG VERIF 1
59502,Emma Garcia,"105 Hillcrest Road, Cork",2025-04-02T20:05:26.000000,TRACE,GONEAWAY
48880,Alex Martinez,"85 Pine Road, Kilkenny",2025-04-03T16:52:25.000000,TRACE,GONEAWAY
94956,Alex Jones,"144 Riverside Drive, Limerick",2025-04-03T20:18:16.000000,COLLECTIONS,TELSOLUTIONS4
86693,James Jones,"164 Cedar Lane, Kilkenny",2025-04-03T23:16:28.000000,TRACE,GONEAWAY
63538,Alex Brown,"134 Hillcrest Road, Cork",2025-04-04T00:42:16.000000,SETTLED,SETTLED
57663,John Johnson,"101 Oak Street, Belfast",2025-04-04T11:27:59.000000,PAYING,PAY PROP
27482,Sophia Smith,"93 Elm Street, Dublin",2025-04-04T14:43:51.000000,COLLECTIONS,CANCEL4
37628,Maria Johnson,"30 Pine Road, Cork",2025-04-04T15:41:53.000000,OTHER,ARCHIVED
34223,Sophia Davis,"55 Riverside Drive, Belfast",2025-04-04T21:54:24.000000,INSOLVENCY,INS3
95948,James Davis,"45 Riverside Drive, Cork",2025-04-04T23:42:39.000000,INSOLVENCY,INS4
84211,John Garcia,"23 Maple Avenue, Dublin",2025-04-05T03:11:28.000000,TRACE,GONEAWAY
57663,John Johnson,"101 Oak Street, Belfast",2025-04-05T05:46:13.000000,INSOLVENCY,INS2
21698,Emma Miller,"48 Cedar Lane, Dublin",2025-04-05T07:26:08.000000,TRACE,GONEAWAY
31527,Sarah Garcia,"145 Oak Street, Kilkenny",2025-04-05T10:36:51.000000,TRACE,GONEAWAY
21707,Michael Rodriguez,"81 Pine Road, Dublin",2025-04-05T15:15:24.000000,OTHER,ARCHIVED
49999,James Miller,"47 Riverside Drive, Limerick",2025-04-05T18:48:15.000000,SETTLED,SETTLED
44060,Sarah Davis,"151 Cedar Lane, Kilkenny",2025-04-05T18:51:15.000000,INSOLVENCY,INS1
94193,David Rodriguez,"28 Cedar Lane, Sligo",2025-04-06T01:28:36.000000,INSOLVENCY,INS1
22367,Maria Martinez,"51 Elm Street, Dublin",2025-04-06T03:34:42.000000,OTHER,ARCHIVED
16628,Sarah Rodriguez,"164 Pine Road, Galway",2025-04-06T04:20:07.000000,INSOLVENCY,INS2
87921,Alex Brown,"3 Hillcrest Road, Galway",2025-04-06T06:32:26.000000,COLLECTIONS,PAY OVER
40540,Daniel Martinez,"168 Pine Road, Cork",2025-04-06T10:06:48.000000,TRACE,GONEAWAY
13356,James Jones,"85 Cedar Lane, Cork",2025-04-06T10:42:02.000000,OTHER,ARCHIVED
71242,James Davis,"9 Hillcrest Road, Kilkenny",2025-04-06T11:44:22.000000,PAYING,PAY CURR
25633,Daniel Williams,"32 Sunset Boulevard, Sligo",2025-04-06T13:56:26.000000,COLLECTIONS,CASSIST2
39966,Alex Johnson,"2 Riverside Drive, Limerick",2025-04-06T16:17:02.000000,OTHER,ARCHIVED
65559,Sophia Miller,"7 Maple Avenue, Kilkenny",2025-04-06T23:55:59.000000,INSOLVENCY,INSP
59399,Michael Jones,"5 Hillcrest Road, Kilkenny",2025-04-07T00:29:32.000000,COLLECTIONS,TELSOLUTIONS1
41546,David Williams,"178 Sunset Boulevard, Cork",2025-04-07T00:45:16.000000,OTHER,ARCHIVED
40659,Sophia Rodriguez,"173 Sunset Boulevard, Kilkenny",2025-04-07T04:28:27.000000,LEGAL,HOLD FO
77426,Alex Miller,"136 Elm Street, Dublin",2025-04-07T05:55:11.000000,TRACE,GONEAWAY
20457,Maria Jones,"172 Elm Street, Sligo",2025-04-07T06:38:25.000000,OTHER,ARCHIVED
36291,David Davis,"39 Elm Street, Dublin",2025-04-07T07:39:53.000000,TRACE,GONEAWAY
95230,Sophia Rodriguez,"48 Sunset Boulevard, Limerick",2025-04-07T07:52:52.000000,PAYING,PAY CURR
91331,Olivia Rodriguez,"24 Cedar Lane, Dublin",2025-04-07T08:45:43.000000,INSOLVENCY,INS1
72758,Emma Brown,"197 Oak Street, Dublin",2025-04-07T10:06:15.000000,TRACE,GONEAWAY
68861,Emma Rodriguez,"115 Sunset Boulevard, Cork",2025-04-07T13:19:11.000000,LEGAL,LEG VERIF 2
31658,Alex Wilson,"73 Riverside Drive, Cork",2025-04-07T14:55:19.000000,INSOLVENCY,INS1
89082,Michael Smith,"188 Hillcrest Road, Belfast",2025-04-07T16:12:06.000000,TRACE,GONEAWAY
36459,Sarah Williams,"52 Oak Street, Belfast",2025-04-07T16:15:24.000000,PAYING,PAY CURR
47103,Daniel Davis,"33 Pine Road, Sligo",2025-04-07T18:38:12.000000,PAYING,PAY PROP
78633,James Davis,"20 Maple Avenue, Waterford",2025-04-08T00:14:19.000000,TRACE,GONEAWAY
68484,Michael Wilson,"53 Elm Street, Kilkenny",2025-04-08T07:32:23.000000,INSOLVENCY,INSP
51246,Sarah Williams,"142 Oak Street, Limerick",2025-04-08T07:49:50.000000,LEGAL,LEG_TIT
48388,Alex Smith,"63 Hillcrest Road, Limerick",2025-04-08T08:53:41.000000,COLLECTIONS,TELSOLUTIONS4
73634,Daniel Johnson,"43 Hillcrest Road, Waterford",2025-04-08T10:19:23.000000,COLLECTIONS,TELSOLUTIONS4
55044,Emma Wilson,"74 Riverside Drive, Galway",2025-04-08T12:24:58.000000,INSOLVENCY,INS4
44502,Maria Williams,"27 Elm Street, Kilkenny",2025-04-08T13:55:02.000000,LEGAL,LEG VERIF 1
13989,Sophia Rodriguez,"95 Cedar Lane, Dublin",2025-04-08T14:18:06.000000,COLLECTIONS,PAY OVER
17670,Daniel Smith,"186 Hillcrest Road, Cork",2025-04-08T15:05:35.000000,OTHER,ARCHIVED
39643,Emma Davis,"33 Elm Street, Cork",2025-04-08T16:45:58.000000,OTHER,ARCHIVED
54718,Emma Davis,"115 Oak Street, Sligo",2025-04-08T16:54:54.000000,COLLECTIONS,CANCEL4
20233,Michael Davis,"60 Riverside Drive, Belfast",2025-04-08T17:55:05.000000,COLLECTIONS,PRIME_D
86086,Laura Garcia,"68 Pine Road, Sligo",2025-04-08T19:01:35.000000,LEGAL,HOLD FO
29836,John Johnson,"74 Sunset Boulevard, Waterford",2025-04-08T19:47:47.000000,TRACE,GONEAWAY
38621,John Wilson,"37 Maple Avenue, Dublin",2025-04-08T21:29:55.000000,TRACE,GONEAWAY
66755,Laura Martinez,"93 Elm Street, Sligo",2025-04-08T22:48:23.000000,TRACE,GONEAWAY
29593,Laura Jones,"9 Cedar Lane, Dublin",2025-04-09T01:29:58.000000,INSOLVENCY,INSP
47984,Sarah Brown,"111 Riverside Drive, Kilkenny",2025-04-09T03:22:56.000000,PAYING,PAY PROP
