account_id,name,address,latest_update_datetime,queue,status
62377,Olivia Brown,"156 Pine Road, Sligo",2025-03-02T18:57:36.000000,COLLECTIONS,CASSIST2
62495,Olivia Miller,"154 Elm Street, Limerick",2025-10-19T10:31:47.000000,COLLECTIONS,CANCEL4
62595,Sarah Davis,"25 Pine Road, Sligo",2025-09-17T21:59:44.000000,LEGAL,LEG_NOT
62692,Maria Miller,"186 Maple Avenue, Sligo",2025-04-09T17:08:12.000000,COLLECTIONS,TELSOLUTIONS4
63099,Alex Martinez,"170 Elm Street, Kilkenny",2025-08-10T20:18:12.000000,COLLECTIONS,CANCEL4
63223,Daniel Smith,"39 Oak Street, Kilkenny",2025-06-20T15:20:36.000000,COLLECTIONS,CANCEL2
63285,Sarah Williams,"159 Oak Street, Cork",2025-11-04T15:07:19.000000,LEGAL,LEG_TIT
63368,John Johnson,"56 Elm Street, Limerick",2025-09-13T08:45:27.000000,COLLECTIONS,PRIME_D
63538,Alex Brown,"134 Hillcrest Road, Cork",2025-06-07T16:58:00.000000,COLLECTIONS,PRIME
63848,Emma Williams,"57 Oak Street, Limerick",2025-05-18T09:13:55.000000,LEGAL,LEG VERIF 1
64070,Laura Davis,"42 Elm Street, Galway",2025-07-31T19:55:37.000000,LEGAL,LEG VERIF 1
64136,Laura Garcia,"146 Cedar Lane, Sligo",2025-10-03T20:42:15.000000,COLLECTIONS,PRIME_D
64246,Laura Smith,"182 Riverside Drive, Galway",2025-11-20T10:02:19.000000,LEGAL,LEG_NOT
64713,John Johnson,"87 Oak Street, Belfast",2025-11-26T13:36:37.000000,COLLECTIONS,CANCEL4
65156,Sarah Smith,"138 Elm Street, Galway",2025-02-04T14:57:01.000000,COLLECTIONS,CASSIST2
65428,David Jones,"35 Hillcrest Road, Limerick",2025-08-11T16:13:54.000000,LEGAL,LEG_TIT
65559,Sophia Miller,"7 Maple Avenue, Kilkenny",2025-09-13T01:09:40.000000,COLLECTIONS,CANCEL4
65773,James Miller,"140 Riverside Drive, Kilkenny",2025-06-06T12:04:26.000000,COLLECTIONS,PRIME
66106,Michael Davis,"56 Pine Road, Galway",2025-07-27T15:06:22.000000,LEGAL,HOLD FO
66138,John Jones,"170 Hillcrest Road, Sligo",2025-07-20T04:09:21.000000,COLLECTIONS,PRIME_D
66158,Emma Martinez,"99 Cedar Lane, Waterford",2025-07-02T11:05:24.000000,COLLECTIONS,CASSIST2
66216,Sophia Smith,"182 Pine Road, Limerick",2025-04-26T05:35:38.000000,LEGAL,LEG VERIF 1
66463,John Wilson,"104 Sunset Boulevard, Kilkenny",2025-11-14T14:45:49.000000,LEGAL,HOLD FO
66755,Laura Martinez,"93 Elm Street, Sligo",2025-05-06T04:19:30.000000,LEGAL,LEG_NOT
66787,Alex Rodriguez,"26 Elm Street, Sligo",2025-09-11T21:53:44.000000,COLLECTIONS,PAY OVER
67396,Maria Johnson,"32 Riverside Drive, Sligo",2025-11-16T02:19:57.000000,COLLECTIONS,CASSIST2
67443,Sarah Brown,"134 Cedar Lane, Galway",2025-11-18T13:43:23.000000,LEGAL,LEG_TIT
67687,Maria Martinez,"196 Riverside Drive, Belfast",2025-05-13T21:34:47.000000,COLLECTIONS,CANCEL4
67701,Alex Brown,"116 Maple Avenue, Waterford",2025-10-20T02:23:33.000000,COLLECTIONS,TELSOLUTIONS4
68126,Olivia Davis,"162 Maple Avenue, Limerick",2025-09-21T15:58:50.000000,COLLECTIONS,PAY OVER
68436,Emma Johnson,"189 Oak Street, Cork",2025-02-26T19:03:17.000000,LEGAL,LEG VERIF 1
68484,Michael Wilson,"53 Elm Street, Kilkenny",2025-07-31T10:03:11.000000,LEGAL,LEG_NOT
68861,Emma Rodriguez,"115 Sunset Boulevard, Cork",2025-08-11T05:36:59.000000,LEGAL,LEG_TIT
69313,Alex Davis,"143 Riverside Drive, Cork",2025-07-10T10:30:35.000000,LEGAL,LEG_TIT
69791,Michael Rodriguez,"160 Maple Avenue, Belfast",2025-07-27T02:08:38.000000,COLLECTIONS,PRIME
69833,Laura Garcia,"200 Hillcrest Road, Kilkenny",2025-11-11T16:04:49.000000,COLLECTIONS,CANCEL2
70180,Michael Garcia,"19 Oak Street, Galway",2025-05-09T11:56:56.000000,COLLECTIONS,CANCEL4
70219,John Johnson,"59 Maple Avenue, Sligo",2025-11-08T09:06:00.000000,COLLECTIONS,PRIME
70437,Olivia Miller,"185 Oak Street, Belfast",2025-07-04T22:26:45.000000,COLLECTIONS,CASSIST2
70629,Michael Rodriguez,"172 Oak Street, Belfast",2025-03-31T13:37:28.000000,COLLECTIONS,CANCEL2
71125,John Brown,"136 Maple Avenue, Kilkenny",2025-07-31T02:44:02.000000,COLLECTIONS,CANCEL2
71242,James Davis,"9 Hillcrest Road, Kilkenny",2025-09-09T04:41:23.000000,LEGAL,LEG VERIF 1
72278,Laura Davis,"100 Cedar Lane, Limerick",2025-11-16T01:55:19.000000,COLLECTIONS,PAY OVER
72758,Emma Brown,"197 Oak Street, Dublin",2025-10-31T15:43:42.000000,COLLECTIONS,PRIME
72838,Laura Martinez,"18 Elm Street, Waterford",2025-08-25T00:50:10.000000,LEGAL,LEG VERIF 1
73332,Laura Miller,"138 Elm Street, Galway",2025-03-05T15:47:16.000000,COLLECTIONS,TELSOLUTIONS4
73556,Emma Rodriguez,"154 Oak Street, Belfast",2025-01-31T09:04:18.000000,COLLECTIONS,CANCEL4
73634,Daniel Johnson,"43 Hillcrest Road, Waterford",2025-08-07T20:24:41.000000,LEGAL,LEG VERIF 2
73732,Laura Williams,"139 Maple Avenue, Galway",2025-11-06T19:11:30.000000,LEGAL,LEG VERIF 1
73980,Laura Martinez,"92 Cedar Lane, Limerick",2025-11-11T20:30:43.000000,COLLECTIONS,CANCEL4
74104,Sarah Rodriguez,"106 Riverside Drive, Kilkenny",2025-09-16T18:35:35.000000,COLLECTIONS,CANCEL4
74228,Sarah Martinez,"44 Sunset Boulevard, Sligo",2025-06-30T16:00:42.000000,LEGAL,LEG VERIF 1
74428,Laura Martinez,"15 Cedar Lane, Kilkenny",2025-07-24T06:09:40.000000,LEGAL,LEG VERIF 1
74670,Laura Rodriguez,"189 Maple Avenue, Galway",2025-09-01T00:38:01.000000,LEGAL,LEG VERIF 2
74699,John Williams,"171 Riverside Drive, Limerick",2025-08-07T00:26:44.000000,COLLECTIONS,TELSOLUTIONS4
74894,Emma Garcia,"190 Sunset Boulevard, Belfast",2025-11-16T00:15:49.000000,LEGAL,LEG VERIF 1
75042,Sophia Jones,"52 Cedar Lane, Limerick",2025-08-01T16:19:50.000000,COLLECTIONS,CASSIST2
75723,Olivia Williams,"141 Pine Road, Waterford",2025-06-08T01:06:20.000000,COLLECTIONS,TELSOLUTIONS1
76500,John Garcia,"176 Sunset Boulevard, Cork",2025-10-31T12:11:54.000000,LEGAL,HOLD FO
77145,Michael Williams,"7 Cedar Lane, Cork",2025-04-21T15:09:19.000000,COLLECTIONS,CANCEL2
77262,Daniel Garcia,"46 Sunset Boulevard, Limerick",2025-08-11T06:13:42.000000,COLLECTIONS,CANCEL2
77356,Daniel Martinez,"158 Oak Street, Sligo",2025-11-21T17:50:38.000000,COLLECTIONS,PRIME_D
77395,Olivia Jones,"178 Riverside Drive, Kilkenny",2025-08-09T07:13:20.000000,LEGAL,LEG VERIF 1
77426,Alex Miller,"136 Elm Street, Dublin",2025-10-03T03:13:23.000000,LEGAL,LEG_NOT
77513,Laura Smith,"35 Hillcrest Road, Belfast",2025-11-09T23:48:53.000000,COLLECTIONS,CASSIST2
77521,Michael Martinez,"104 Sunset Boulevard, Galway",2025-02-18T23:09:10.000000,COLLECTIONS,CANCEL2
77524,Maria Martinez,"55 Elm Street, Sligo",2025-09-01T11:09:19.000000,LEGAL,HOLD FO
77535,Michael Johnson,"25 Maple Avenue, Sligo",2025-08-09T21:48:50.000000,COLLECTIONS,CANCEL2
78078,John Miller,"48 Riverside Drive, Limerick",2025-10-12T11:06:11.000000,COLLECTIONS,CANCEL2
78353,John Rodriguez,"87 Oak Street, Galway",2025-01-22T23:35:05.000000,LEGAL,LEG VERIF 1
78416,Laura Wilson,"31 Hillcrest Road, Limerick",2025-02-11T03:00:24.000000,LEGAL,LEG VERIF 1
78528,Laura Rodriguez,"120 Pine Road, Belfast",2025-08-26T09:56:21.000000,COLLECTIONS,PRIME
78633,James Davis,"20 Maple Avenue, Waterford",2025-09-06T14:44:25.000000,LEGAL,LEG_TIT
79212,Sophia Rodriguez,"177 Oak Street, Belfast",2025-07-15T15:10:50.000000,LEGAL,LEG_TIT
79521,Sophia Jones,"196 Sunset Boulevard, Cork",2025-07-25T19:45:54.000000,LEGAL,HOLD FO
80451,Sophia Wilson,"3 Hillcrest Road, Cork",2025-09-05T16:25:31.000000,LEGAL,LEG_NOT
80893,Alex Wilson,"36 Cedar Lane, Sligo",2025-07-04T01:25:12.000000,COLLECTIONS,PAY OVER
81029,Michael Garcia,"163 Elm Street, Waterford",2025-02-05T02:45:11.000000,COLLECTIONS,CASSIST2
81469,Sarah Johnson,"130 Elm Street, Belfast",2025-10-08T05:36:13.000000,LEGAL,LEG_NOT
81634,David Jones,"195 Hillcrest Road, Dublin",2025-06-27T19:54:40.000000,LEGAL,LEG_TIT
81675,Alex Smith,"53 Maple Avenue, Kilkenny",2025-06-16T20:17:00.000000,LEGAL,LEG_TIT
82007,Sarah Williams,"99 Oak Street, Cork",2025-01-06T17:13:30.000000,LEGAL,LEG VERIF 1
82269,Maria Martinez,"175 Oak Street, Galway",2025-11-26T09:31:40.000000,LEGAL,LEG VERIF 2
82324,David Smith,"60 Maple Avenue, Limerick",2025-10-21T09:33:01.000000,LEGAL,LEG VERIF 2
82487,Daniel Miller,"195 Riverside Drive, Belfast",2025-11-08T04:49:58.000000,LEGAL,LEG VERIF 2
82526,John Davis,"136 Riverside Drive, Galway",2025-05-06T03:59:46.000000,LEGAL,HOLD FO
82735,James Smith,"105 Riverside Drive, Limerick",2025-03-05T00:33:56.000000,COLLECTIONS,TELSOLUTIONS1
82789,Maria Garcia,"57 Oak Street, Galway",2025-09-03T14:37:58.000000,COLLECTIONS,CANCEL2
83051,James Miller,"200 Hillcrest Road, Waterford",2025-08-26T06:24:49.000000,COLLECTIONS,PRIME
83620,David Wilson,"122 Pine Road, Waterford",2025-11-19T08:01:28.000000,COLLECTIONS,PRIME
83652,Maria Brown,"121 Elm Street, Limerick",2025-01-02T12:40:52.000000,COLLECTIONS,PRIME
83776,Maria Smith,"105 Pine Road, Kilkenny",2025-08-05T00:45:01.000000,LEGAL,LEG VERIF 1
83943,David Wilson,"188 Cedar Lane, Belfast",2025-05-22T12:37:12.000000,COLLECTIONS,PAY OVER
84118,Michael Jones,"56 Maple Avenue, Waterford",2025-05-21T02:42:40.000000,COLLECTIONS,PRIME_D
84211,John Garcia,"23 Maple Avenue, Dublin",2025-05-09T18:21:19.000000,COLLECTIONS,CANCEL2
84256,Sarah Brown,"185 Elm Street, Waterford",2025-09-24T21:15:33.000000,COLLECTIONS,TELSOLUTIONS4
84455,Daniel Smith,"118 Maple Avenue, Galway",2025-08-23T18:24:32.000000,COLLECTIONS,TELSOLUTIONS4
84845,Sarah Rodriguez,"89 Riverside Drive, Waterford",2025-07-09T16:01:13.000000,LEGAL,LEG_TIT
85043,Sarah Rodriguez,"103 Cedar Lane, Cork",2025-06-30T16:56:18.000000,LEGAL,LEG VERIF 1
85173,Emma Martinez,"141 Sunset Boulevard, Cork",2025-10-17T05:29:11.000000,LEGAL,LEG_TIT
85241,Emma Brown,"57 Maple Avenue, Kilkenny",2025-03-27T10:39:40.000000,LEGAL,LEG VERIF 1
85441,John Garcia,"125 Hillcrest Road, Sligo",2025-08-11T20:56:23.000000,COLLECTIONS,CASSIST2
85466,David Williams,"131 Cedar Lane, Dublin",2025-11-09T18:50:37.000000,LEGAL,HOLD FO
85557,James Smith,"69 Oak Street, Kilkenny",2025-10-31T11:58:57.000000,LEGAL,LEG_TIT
85869,Sarah Miller,"159 Pine Road, Sligo",2025-10-01T02:26:49.000000,COLLECTIONS,CANCEL2
85922,John Rodriguez,"94 Pine Road, Sligo",2025-02-24T14:24:35.000000,COLLECTIONS,PAY OVER
86013,Daniel Smith,"124 Sunset Boulevard, Belfast",2025-08-24T06:53:12.000000,COLLECTIONS,PRIME
86015,Sarah Miller,"151 Sunset Boulevard, Kilkenny",2025-10-10T19:40:45.000000,LEGAL,LEG_TIT
86086,Laura Garcia,"68 Pine Road, Sligo",2025-04-08T19:01:35.000000,LEGAL,HOLD FO
86347,Michael Johnson,"31 Pine Road, Galway",2025-11-15T23:06:15.000000,LEGAL,HOLD FO
86494,Laura Jones,"188 Sunset Boulevard, Dublin",2025-03-05T01:00:45.000000,LEGAL,LEG_NOT
86543,Sophia Davis,"180 Hillcrest Road, Belfast",2025-10-20T04:21:21.000000,LEGAL,LEG VERIF 2
86556,Michael Brown,"113 Elm Street, Kilkenny",2025-09-07T01:08:41.000000,COLLECTIONS,PAY OVER
86646,Sarah Williams,"29 Hillcrest Road, Galway",2025-08-08T23:30:24.000000,COLLECTIONS,PAY OVER
86650,David Rodriguez,"156 Sunset Boulevard, Kilkenny",2025-11-20T09:47:26.000000,COLLECTIONS,CASSIST2
86693,James Jones,"164 Cedar Lane, Kilkenny",2025-08-13T15:19:04.000000,LEGAL,LEG VERIF 2
87394,Daniel Smith,"142 Sunset Boulevard, Waterford",2025-02-27T20:22:08.000000,COLLECTIONS,CANCEL2
87459,Alex Jones,"102 Cedar Lane, Belfast",2025-07-14T09:10:37.000000,LEGAL,LEG VERIF 1
87813,Olivia Johnson,"55 Hillcrest Road, Galway",2025-06-04T00:33:24.000000,LEGAL,LEG VERIF 2
87921,Alex Brown,"3 Hillcrest Road, Galway",2025-10-04T04:58:03.000000,LEGAL,LEG_TIT
88060,David Johnson,"107 Pine Road, Waterford",2025-11-14T05:20:21.000000,COLLECTIONS,PAY OVER
88213,David Williams,"8 Pine Road, Kilkenny",2025-06-19T19:07:38.000000,LEGAL,LEG_NOT
88333,Olivia Brown,"145 Riverside Drive, Belfast",2025-11-22T21:47:44.000000,LEGAL,LEG VERIF 2
88706,Laura Williams,"49 Elm Street, Kilkenny",2025-05-01T13:23:55.000000,LEGAL,HOLD FO
88716,Emma Rodriguez,"113 Cedar Lane, Galway",2025-09-28T14:06:26.000000,COLLECTIONS,CASSIST2
89082,Michael Smith,"188 Hillcrest Road, Belfast",2025-07-23T12:12:35.000000,LEGAL,LEG_TIT
89176,Sarah Johnson,"105 Cedar Lane, Galway",2025-11-09T18:07:38.000000,COLLECTIONS,CANCEL4
89178,Daniel Garcia,"76 Cedar Lane, Galway",2025-10-21T18:47:19.000000,COLLECTIONS,PAY OVER
89313,Olivia Williams,"72 Sunset Boulevard, Sligo",2025-09-01T20:55:34.000000,COLLECTIONS,TELSOLUTIONS1
89612,Daniel Jones,"194 Cedar Lane, Cork",2025-07-06T05:24:19.000000,COLLECTIONS,CANCEL2
89637,Olivia Smith,"50 Cedar Lane, Dublin",2025-03-19T09:55:07.000000,COLLECTIONS,PRIME
89946,John Brown,"125 Maple Avenue, Cork",2025-07-13T03:26:13.000000,COLLECTIONS,CANCEL4
90213,Laura Smith,"33 Riverside Drive, Kilkenny",2025-10-16T14:23:16.000000,COLLECTIONS,PRIME_D
90467,Laura Williams,"8 Maple Avenue, Galway",2025-11-12T22:00:35.000000,COLLECTIONS,TELSOLUTIONS1
90540,Maria Brown,"8 Maple Avenue, Galway",2025-11-20T18:41:37.000000,LEGAL,LEG_TIT
90725,David Williams,"35 Oak Street, Cork",2025-08-06T14:01:45.000000,LEGAL,LEG VERIF 1
90869,David Jones,"143 Sunset Boulevard, Waterford",2025-08-25T19:18:22.000000,LEGAL,LEG_TIT
91099,John Brown,"171 Elm Street, Belfast",2025-01-17T15:13:09.000000,LEGAL,HOLD FO
91142,Michael Rodriguez,"159 Pine Road, Waterford",2025-03-27T00:47:16.000000,COLLECTIONS,CASSIST2
91173,Sarah Wilson,"18 Pine Road, Cork",2025-03-14T09:52:45.000000,LEGAL,HOLD FO
91402,Alex Rodriguez,"161 Hillcrest Road, Dublin",2025-09-20T20:22:00.000000,LEGAL,LEG_NOT
91435,David Smith,"2 Sunset Boulevard, Dublin",2025-11-19T00:32:51.000000,LEGAL,HOLD FO
91558,Sophia Rodriguez,"139 Riverside Drive, Galway",2025-06-06T16:58:30.000000,COLLECTIONS,CASSIST2
91658,Olivia Davis,"106 Cedar Lane, Sligo",2025-10-31T00:47:39.000000,COLLECTIONS,TELSOLUTIONS1
91678,Laura Garcia,"104 Cedar Lane, Waterford",2025-08-25T15:08:56.000000,COLLECTIONS,PRIME_D
91710,Olivia Williams,"53 Sunset Boulevard, Limerick",2025-10-14T22:04:04.000000,LEGAL,LEG_TIT
91712,Maria Martinez,"181 Maple Avenue, Dublin",2025-09-03T01:56:47.000000,COLLECTIONS,TELSOLUTIONS4
92221,David Garcia,"125 Sunset Boulevard, Sligo",2025-08-21T02:05:12.000000,LEGAL,HOLD FO
92255,Sophia Martinez,"67 Maple Avenue, Sligo",2025-08-18T07:25:49.000000,LEGAL,LEG VERIF 1
92669,John Davis,"72 Pine Road, Kilkenny",2025-01-14T14:47:07.000000,LEGAL,LEG VERIF 1
92829,Michael Jones,"2 Sunset Boulevard, Kilkenny",2025-02-22T15:04:35.000000,COLLECTIONS,CANCEL2
93257,Daniel Williams,"50 Riverside Drive, Sligo",2025-07-05T23:13:28.000000,LEGAL,LEG VERIF 1
93496,Emma Miller,"55 Sunset Boulevard, Sligo",2025-11-16T07:45:22.000000,COLLECTIONS,CASSIST2
93774,James Jones,"97 Elm Street, Waterford",2025-08-02T02:07:57.000000,COLLECTIONS,CASSIST2
93809,Sophia Brown,"68 Riverside Drive, Dublin",2025-03-17T10:27:15.000000,LEGAL,LEG VERIF 1
93890,Maria Smith,"163 Riverside Drive, Cork",2025-11-09T22:15:38.000000,COLLECTIONS,PAY OVER
94193,David Rodriguez,"28 Cedar Lane, Sligo",2025-11-07T19:11:35.000000,LEGAL,HOLD FO
94400,Michael Miller,"104 Cedar Lane, Dublin",2025-10-20T00:01:10.000000,LEGAL,LEG VERIF 1
94606,Sophia Davis,"154 Elm Street, Waterford",2025-05-06T01:19:56.000000,COLLECTIONS,CANCEL2
94638,David Wilson,"139 Cedar Lane, Cork",2025-11-24T02:04:46.000000,COLLECTIONS,PRIME
94706,Alex Davis,"55 Elm Street, Galway",2025-08-29T18:04:24.000000,COLLECTIONS,PRIME_D
94714,Sophia Brown,"85 Cedar Lane, Dublin",2025-11-06T18:22:55.000000,COLLECTIONS,PRIME_D
94751,Emma Rodriguez,"158 Maple Avenue, Kilkenny",2025-08-17T18:42:27.000000,LEGAL,LEG VERIF 2
94928,John Williams,"19 Pine Road, Belfast",2025-05-31T17:21:11.000000,COLLECTIONS,PRIME_D
94956,Alex Jones,"144 Riverside Drive, Limerick",2025-04-03T20:18:16.000000,COLLECTIONS,TELSOLUTIONS4
95157,Emma Jones,"67 Elm Street, Galway",2025-09-13T14:30:23.000000,COLLECTIONS,PRIME_D
95230,Sophia Rodriguez,"48 Sunset Boulevard, Limerick",2025-07-19T16:01:43.000000,COLLECTIONS,TELSOLUTIONS4
95232,John Rodriguez,"124 Sunset Boulevard, Limerick",2025-11-24T10:58:36.000000,LEGAL,LEG VERIF 2
95274,Laura Jones,"120 Maple Avenue, Kilkenny",2025-09-17T08:57:24.000000,LEGAL,HOLD FO
95291,Michael Garcia,"159 Oak Street, Sligo",2025-11-11T16:46:05.000000,LEGAL,LEG VERIF 1
95324,Emma Brown,"136 Cedar Lane, Sligo",2025-11-03T13:50:55.000000,LEGAL,LEG_NOT
95599,Michael Wilson,"70 Maple Avenue, Sligo",2025-10-04T21:05:07.000000,LEGAL,LEG VERIF 1
95948,James Davis,"45 Riverside Drive, Cork",2025-05-20T23:38:23.000000,COLLECTIONS,PRIME_D
95997,Michael Martinez,"118 Elm Street, Waterford",2025-09-03T22:02:53.000000,COLLECTIONS,CANCEL2
96035,Laura Garcia,"59 Maple Avenue, Sligo",2025-02-16T04:45:36.000000,LEGAL,LEG VERIF 2
96425,Sophia Martinez,"142 Elm Street, Galway",2025-03-02T17:49:06.000000,COLLECTIONS,TELSOLUTIONS4
96772,Laura Brown,"127 Oak Street, Dublin",2025-05-14T16:23:04.000000,LEGAL,LEG VERIF 1
97132,Sophia Jones,"183 Oak Street, Belfast",2025-10-25T04:36:09.000000,LEGAL,LEG_TIT
97280,Maria Wilson,"104 Oak Street, Galway",2025-04-26T16:53:24.000000,LEGAL,LEG VERIF 1
97661,Laura Williams,"148 Oak Street, Limerick",2025-11-19T11:44:12.000000,LEGAL,LEG_TIT
97730,Olivia Smith,"186 Sunset Boulevard, Limerick",2025-11-10T01:04:33.000000,LEGAL,HOLD FO
97918,Daniel Smith,"123 Riverside Drive, Sligo",2025-05-03T02:28:57.000000,LEGAL,LEG VERIF 2
97989,David Williams,"177 Pine Road, Kilkenny",2025-10-13T15:51:39.000000,LEGAL,HOLD FO
98254,Sarah Rodriguez,"3 Pine Road, Sligo",2025-09-27T12:16:40.000000,LEGAL,LEG VERIF 1
98794,Sarah Martinez,"10 Maple Avenue, Cork",2025-06-09T13:21:24.000000,LEGAL,LEG_NOT
98849,Laura Wilson,"152 Oak Street, Cork",2025-09-30T06:20:07.000000,COLLECTIONS,TELSOLUTIONS1
98909,Michael Rodriguez,"83 Maple Avenue, Limerick",2025-09-11T15:10:28.000000,LEGAL,LEG_NOT
99694,Sophia Rodriguez,"10 Elm Street, Belfast",2025-06-07T18:49:23.000000,COLLECTIONS,CANCEL4
99755,Michael Johnson,"45 Pine Road, Kilkenny",2025-09-13T20:48:45.000000,LEGAL,LEG_NOT
